#search term: ((gender[Title/Abstract]) OR sex[Title/Abstract]) AND (fMRI[Title/Abstract] OR EEG[Title/Abstract]) 
pubmed_ID
12023316	Cognitive function and fMRI in patients with multiple sclerosis: evidence for compensatory cortical activation during an attention task.\2002 Jun
12003166	Short note: oral contraceptives and sleep in depressed and healthy women.\2002 May 01
12000034	Sensitization studies in chemically intolerant individuals: implications for individual difference research.\2001 Mar
11976048	Lower number of K-complexes and K-alphas in sleep bruxism: a controlled quantitative study.\2002 May
11956003	EEG coherence in attention-deficit/hyperactivity disorder: a comparative study of two DSM-IV types.\2002 Apr
11918996	No effect of gender on tonal and phonetic mismatch negativity in normal adults assessed by a high-resolution EEG recording.\2002 May
11914400	Evidence for widespread movement-associated functional MRI changes in patients with PPMS.\2002 Mar 26
11903468	Psychiatric comorbidity and hostility in patients with psychogenic nonepileptic seizures compared with somatoform disorders and healthy controls.\2002 Feb
11902605	Frontal brain activation in anxious school children.\2002 Feb
11886697	Nocturnal secretion of TSH and ACTH in male patients with depression and healthy controls.\2002 May-Jun
11879347	Childhood epilepsy due to neurocysticercosis: a comparative study.\2001 Nov
11836975	Quantitative EEG amplitude across REM sleep periods in depression: preliminary report.\2002 Jan
11829205	Dynamic regulation of EEG power and coherence is lost early and globally in probable DAT.\2001 Oct
11740978	Sleep-EEG in borderline patients without concomitant major depression: a comparison with major depressives and normal control subjects.\2001 Dec 15
11730146	Melatonin is useful for recording sleep EEGs: a prospective audit of outcome.\2001 Nov
11711229	Influence of baseline hematocrit and hemodilution on BOLD fMRI activation.\2001 Oct
11705757	Gender differences in cortical representation of rectal distension in healthy humans.\2001 Dec
11595391	An fMRI study of reduced left prefrontal activation in schizophrenia during normal inhibitory function.\2001 Oct 01
11595148	Absence of sleep EEG markers in fatal familial insomnia healthy carriers: a spectral analysis study.\2001 Oct
11577802	Spatial distribution of EEG theta activity as a function of lifetime lead exposure in 9-year-old children.\2001 Aug
11571324	Neural correlates of attention and working memory deficits in HIV patients.\2001 Sep 25
11550637	[Dynamics of interhemispheric asymmetry during perception of verbal information in men and women: EEG analysis].\2001 May-Jun
11526994	EEG asymmetry: relationship to mood and risk for alcoholism in Mission Indian youth.\2001 Jul 15
11516762	Sleep and wakefulness in somnambulism: a spectral analysis study.\2001 Aug
11496145	Sex differences in amygdala activation during the perception of facial affect.\2001 Aug 08
11489744	Determination of cerebral hemisphere language dominance with functional magnetic resonance imaging.\2001 May
11481284	Electroencephalogram-based scaling of multifocal visual evoked potentials: effect on intersubject amplitude variability.\2001 Aug
11442159	Clinical features and prognosis of nonepileptic seizures in a developing country.\2001 Mar
11422723	Temporal and stagewise distribution of high frequency EEG activity in patients with primary and secondary insomnia and in good sleeper controls.\2001 Jun
11422335	The absence of interictal spikes with documented seizures suggests extratemporal epilepsy.\2001 Jun
11409830	Neuropsychological disorders related to interictal epileptic discharges during sleep in benign epilepsy of childhood with centrotemporal or Rolandic spikes.\2001 Jun
11408051	Are emotions contagious? Evoked emotions while viewing emotionally expressive faces: quality, quantity, time course and gender differences.\2001 Jun 01
11382894	Sexually dimorphic effects of GHRH on sleep-endocrine activity in patients with depression and normal controls - part I: the sleep eeg.\2000
11378314	Decreased functional connectivity of EEG theta-frequency activity in first-episode, neuroleptic-naive patients with schizophrenia: preliminary results.\2001 May 30
11377411	Premorbid polysomnographic signs in depressed adolescents: a reanalysis of EEG sleep after longitudinal follow-up in adulthood.\2001 Jun 01
11371716	Effects of age and parental history of alcoholism on EEG findings in mission Indian children and adolescents.\2001 May
11370996	Morning and evening TSH response to TRH and sleep EEG disturbances in major depressive disorder.\2001 Apr
11347871	Early educational and health enrichment at age 3-5 years is associated with increased autonomic and central nervous system arousal and orienting at age 11 years: evidence from the Mauritius Child Health Project.\2001 Mar
11347869	The effects of age and gender on sleep EEG power spectral density in the middle years of life (ages 20-60 years old).\2001 Mar
11336897	Age and sex effects in the EEG: differences in two subtypes of attention-deficit/hyperactivity disorder.\2001 May
11336896	Age and sex effects in the EEG: development of the normal child.\2001 May
11336895	Hypersomnia in the Prader Willi syndrome: clinical-electrophysiological features and underlying factors.\2001 May
11328694	The modulation of late component event related potentials by pre-stimulus EEG theta activity in ADHD.\2001 Apr
11311681	Sleep electroencephalogram changes in acute hemispheric stroke.\2001 May
11306251	EEG power, frequency, asymmetry and coherence in male depression.\2001 Apr 10
11287055	Enhanced long-latency somatosensory potentials in major depressive disorder.\2001 Jan-Feb
11275541	Melatonin as a sleep inductor for electroencephalogram recordings in children.\2001 Apr
11264913	Sex differences in EEG correlates of a self-reported measure of hemisphere preference.\2001 Jan
11252841	Gender specificity of resting anterior electroencephalographic asymmetry and defensiveness in the elderly.\1999 Jul-Aug
11246090	Delta sleep EEG in depressed adolescent females and healthy controls.\2001 Mar
11232158	Functional magnetic resonance imaging (fMRI) study of sex differences in a mental rotation task.\2000 Nov-Dec
11231228	Neuropsychological long-term outcome of rolandic EEG traits.\2000
11209962	Sex-specific developmental changes in amygdala responses to affective faces.\2001 Feb 12
11204046	Beta/Gamma EEG activity in patients with primary and secondary insomnia and good sleeper controls.\2001 Feb 01
11207787	Surgical outcome of corpus callosotomy in patients with drop attacks.\2001 Jan
11168607	Electroencephalographic abnormalities in aseptic meningitis and noninfectious headache. A comparative study.\2001 Jan
11164699	Preponderance of female sex in the transmission of seizure liability in idiopathic generalized epilepsy.\2001 Feb
11146601	Risk of recurrence of seizures following single unprovoked idiopathic seizure.\2000 Dec
11120440	Sex differences in response to red and blue light in human primary visual cortex: a bold fMRI study.\2000 Dec 22
11117499	The neural basis of romantic love.\2000 Nov 27
11056839	Transitory cognitive impairment in epileptic children during a CPT task.\2000 Oct
11044866	Organizational and activational effects of gonadal steroid hormones on the EEG of male and female rats.\2000 Nov
11028737	Bispectral index, predicted and measured drug levels of target-controlled infusions of remifentanil and propofol during laparoscopic cholecystectomy and emergence.\2000 Oct
11022137	Reflex epilepsy and reflex seizures of the visual system: a clinical review.\2000 Sep
11007442	Dynamics of slow-wave activity during the NREM sleep of sleepwalkers and control subjects.\2000 Sep 15
10979546	[Diagnostic value of EEG in head trauma with or without loss of consciousness, and head trauma with and without skull fracture].\2000 May-Jun
10961618	Chromosomal mapping of genes for epilepsy in NER: a rat strain with tonic-clonic seizures.\2000 Aug
10943726	Gender differences in the functional organization of the brain for working memory.\2000 Aug 03
10943724	Brain regions involved in verbal or non-verbal aspects of facial emotion recognition.\2000 Aug 03
10935832	Long-term effects of boxing and judo-choking techniques on brain function.\1998 Dec
10904228	Gamma activity in schizophrenia: evidence of impaired network binding?\2000 Aug
10896692	Electroencephalographic coherence analysis in multiple sclerosis: correlation with clinical, neuropsychological, and MRI findings.\2000 Aug
10891795	[Non-familial Creutzfeldt-Jakob disease: a study of 53 cases].\2000 Jul
10885684	Oppositional children differ from healthy children in frontal brain activation.\2000 Jun
10841212	Sleep impairments in healthy seniors: roles of stress, cortisol, and interleukin-1 beta.\2000 May
10840629	Electroclinical features in children and adolescents with epilepsy and/or migraine, and occipital epileptiform EEG abnormalities.\2000 Apr
10840411	Validation of a new quality of life measure for children with epilepsy.\2000 Jun
10831021	Differences in pharmacodynamics but not pharmacokinetics between subjects with panic disorder and healthy subjects after treatment with a single dose of alprazolam.\2000 Jun
10829803	[Spectral analysis of EEG signals in Alzheimer's disease].\1999 Nov-Dec
10821997	Cortical response to motor stimulation in neuroleptic-naive first episode schizophrenics.\2000 May 15
10815304	[Daytime tiredness correlated with nocturnal respiratory and arousal variables in patients with sleep apnea: polysomnographic and EEG mapping studies].\2000 Mar 24
10812672	[Pathogenetic mechanisms of stuttering].\2000
10812665	[Neurological and psychopathological syndromes in the follow-up period after exposure to ionizing radiation].\2000
10768227	[Central nervous system control of micturition in patients with bladder dysfunctions in comparison with healthy control probands. An electrophysiological study].\2000 Mar
10766977	Value of a clinical morphology examination in autism.\2000 Apr 10
10762734	Towards a neurobiology of dysfunctional arousal in depression: the relationship between beta EEG power and regional cerebral glucose metabolism during NREM sleep.\2000 Apr 10
10745054	Sleep electroencephalographic coherence abnormalities in individuals at high risk for depression: a pilot study.\2000 Apr 01
10722958	Sleep in subjects with autistic disorder: a neurophysiological and psychological study.\2000 Mar
10686269	Ultradian rhythms and temporal coherence in sleep EEG in depressed children and adolescents.\2000 Feb 15
10683843	A laboratory study of sleep in Asperger's syndrome.\2000 Jan 17
10680766	Explicit and implicit neural mechanisms for processing of social information from facial expressions: a functional magnetic resonance imaging study.\2000 Feb
10675210	Role of clinical, radiological, and neurophysiological changes in predicting the outcome of tuberculous meningitis: a multivariable analysis.\2000 Mar
10633537	Decrease of vigilance assessed by EEG-mapping in type I diabetic patients with history of recurrent severe hypoglycaemia.\2000 Jan
10631587	An electroencephalographic investigation of late-onset schizophrenia.\1999 Dec
10625157	The course of circulatory and cerebral recovery after circulatory arrest: influence of pre-arrest, arrest and post-arrest factors.\1999 Nov
10619279	Neuropsychological findings in children with benign childhood epilepsy with centrotemporal spikes.\1999 Dec
10616950	Biological rhythm disturbance in depression: temporal coherence of ultradian sleep EEG rhythms.\1999 Nov
10607357	Complexity of electrocortical dynamics in children: developmental aspects.\2000 Jan
10604138	Central nervous system involvement in gyrate atrophy of the choroid and retina with hyperornithinaemia.\1999 Dec
10599782	Prevalence of epilepsy in rural Bolivia: a door-to-door survey.\1999 Dec 10
10598300	[Sleep electroencephalography in depression and mental disorders with depressive comorbidity].\1999 Sep-Oct
10584239	[The importance of headaches in neurology clinics. Study groups of neurologists of Aragon].\1999 Sep 1-15
10576397	Simultaneous EEG and EDA measures in adolescent attention deficit hyperactivity disorder.\1999 Nov
10576396	Sex differences in EEG coherence during a verbal memory task in normal adults.\1999 Nov
10565499	Gamma frequency-range abnormalities to auditory stimulation in schizophrenia.\1999 Nov
10555872	Correlation dimension of EEG slow-wave activity during sleep in narcoleptic patients under bed rest conditions.\1999 Oct
10536804	[Benign myoclonic epilepsy in infancy].\1999
10533837	Gender dependent EEG-changes during a mental rotation task.\1999 Sep
10513317	EEG and epilepsy in the elderly compared to a younger group.\1999 Oct
10495210	Psychological and electroencephalographic study in school children with iron deficiency.\1999 Aug
10495197	The effect of sex differences on event-related potentials in young adults.\1999 Aug
10480664	Antipsychotic drug effects on motor activation measured by functional magnetic resonance imaging in schizophrenic patients.\1999 Aug 23
10473328	Reduced activation and altered laterality in two neuroleptic-naive catatonic patients during a motor task in functional MRI.\1999 Jul
10454278	The technical, neurological and psychological significance of 'alpha', 'delta' and 'theta' waves confounded in EEG evoked potentials: a study of peak latencies.\1999 Aug
10450345	[First epileptic crisis. Analysis of risk factors for recurrence].\1999 Jun
10429481	[Prognostic value of SPECT in newly diagnosed symptomatic West syndrome].\1999 Jul
10423183	The influence of sex, age and sleep/wake state on characteristics of periodic leg movements in restless legs syndrome patients.\1999 Jul
10400195	The diagnostic value of electroencephalography in mild senile Alzheimer's disease.\1999 May
10390745	[Symptomatic epilepsy: review of 208 patients].\1999 May 1-15
10389090	Functional magnetic resonance imaging neuroactivation studies in normal subjects and subjects with the narcoleptic syndrome. Actions of modafinil.\1999 Jun
10386395	Body odor evoked potentials: a new method to study the chemosensory perception of self and non-self in humans.\1998-1999
10363769	Task modulation of brain activity related to familiar and unfamiliar face processing: an ERP study.\1999 Mar
10363294	[Cerebral magnetic resonance in the study of West syndrome].\1999 Apr 1-15
10363291	[Benign partial convulsions in adolescence].\1999 Apr 1-15
10344587	Effects of sex steroids on sleep.\1999 Apr
10215089	Topography of evoked brain activity during mental arithmetic and language tasks: sex differences.\1999 Apr
10201063	EEG spectral analysis of the sleep-onset period in narcoleptics and normal sleepers.\1999 Mar 15
10195824	A twin study of genetic influences on the acute adaptation of the EEG to alcohol.\1999 Mar
10082834	Gender effects on odor-stimulated functional magnetic resonance imaging.\1999 Feb 13
10080515	Depression in temporal lobe epilepsy before epilepsy surgery.\1999 Mar
10071049	Language processing is strongly left lateralized in both sexes. Evidence from functional MRI.\1999 Feb
10064172	The effect of dehydroepiandrosterone sulfate administration to patients with multi-infarct dementia.\1999 Jan 01
10049233	Sex pheromones and amino acids evoke distinctly different spatial patterns of electrical activity in the goldfish olfactory bulb.\1998 Nov 30
9929660	Central nervous correlates of chemical communication in humans.\1998 Nov 30
9926613	Genetic and environmental influences on EEG coherence.\1998 Nov
9919715	Atropine-induced convulsions in the septohippocampal system. I. Effects of cannula position and sex.\1998
9893305	Photosensitive fits elicited by TV animation: an electroencephalographic study.\1998 Dec
9881801	Epilepsy in shunt-treated hydrocephalus.\1998 Nov
9860072	ILAE-defined epilepsy syndromes in children: correlation with quantitative MRI.\1998 Dec
9860058	Bicuculline-induced rhythmic EEG episodes: gender differences and the effects of ethosuximide and baclofen treatment.\1998 Dec
9854742	Effect of diazepam and sex hormones on EEG of gonadectomized male and female rats.\1998 Oct
9834886	Psychophysiologic aftereffects of prenatal irradiation.\1998 Nov
9829647	EEG analysis in Attention-Deficit/Hyperactivity Disorder: a comparative study of two subtypes.\1998 Oct 19
9817001	[Sex dimorphism in the functional organization of the cerebral hemispheres during the memorization of verbal information].\1998
9810483	Abnormal functional connectivity in Alzheimer's disease: intrahemispheric EEG coherence during rest and photic stimulation.\1998
9796941	Nocturnal polysomnography in obsessive-compulsive disorder.\1998 Sep 21
9784979	EEG sleep in African-American patients with major depression: a historical case control study.\1998
9772020	Reduced interhemispheric EEG coherence in Alzheimer disease: analysis during rest and photic stimulation.\1998 Sep
9772019	Slowing on quantitative spectral EEG is a marker for rate of subsequent cognitive and functional decline in early Alzheimer disease.\1998 Sep
9751283	Homeostatic process and sleep spindles in patients with sleep-maintenance insomnia: effect of partial (21 h) sleep deprivation.\1998 Aug
9743277	The Pittsburgh study of normal sleep in young adults: focus on the relationship between waking and sleeping EEG spectral patterns.\1998 Mar
9741767	Quantitative electroencephalography in amyotrophic lateral sclerosis.\1998 Apr
9708961	Quantitative spectral electroencephalography in predicting survival in patients with early Alzheimer disease.\1998 Aug
9715362	The fourteen and six positive spikes and attention-deficit hyperactivity disorder.\1998 Aug 15
9637602	Surgical outcome in patients with epilepsy with occult vascular malformations treated with lesionectomy.\1998 Jun
9629947	Does sleep EEG data distinguish between UP, BPI or BPII major depressions? An age and gender controlled study.\1998 Jun
9613499	Sex and electroencephalographic synchronization after photic stimulation predict signal changes in the visual cortex on functional MR images.\1998 May
9611668	Global, regional, and local measures of complexity of multichannel electroencephalography in acute, neuroleptic-naive, first-break schizophrenics.\1998 Jun 01
9585949	[Epilepsy and sleep apnea syndrome].\1998 Mar
9584873	Neuroborreliosis in county Baranya, Hungary.\1998 Jan-Mar
9579941	Cyclic alternating pattern as a provocative factor in nocturnal paroxysmal dystonia.\1997 Sep
9577993	Hyposexuality produced by temporal lobe epilepsy in the cat.\1998 Feb
9573642	Genetic influences on EEG coherence in 5-year-old twins.\1998 Jan
9531430	Cerebral embolism and epileptic seizures--the role of the embolic source.\1998 Mar
9484358	Subacute postictal aggression.\1998 Feb
9483707	Sex differences in EEG in adult gonadectomized rats before and after hormonal treatment.\1997 Nov
9482672	The influence of racial and environmental factors on EEG photoparoxysmal responses in Zimbabwe.\1998 Jan
9475632	EEG coherence changes during finger tapping in acallosal and normal children: a study of inter- and intrahemispheric connectivity.\1997 Dec
9472424	Quantified EEG activity in adolescent attention deficit hyperactivity disorder.\1998 Jan
9402885	FFT analysis of EEG during stage 2-to-REM transitions in narcoleptic patients and normal sleepers.\1997 Nov
9358400	Slow-wave sleep: do young adult men and women age differently?\1997 Sep
9352724	Neuropsychological, intellectual, and behavioral findings in patients with centrotemporal spikes with and without seizures.\1997 Oct
9329064	Effects of neonatal exposure to nicotine on electrophysiological parameters in adult rats.\1997 Nov
9343712	Long-term studies on patients with absence and bilateral spike-wave complexes: 430 patients, up to 52 years follow-up.\1997 Oct
9316187	Physiological activation in patients with Sleep State Misperception.\1997 Sep-Oct
9487028	[The effect of sex on the spatial synchronization of the EEG].\1997 Jul
9279939	Gender but not stimulus parameters influence prolactin response to electroconvulsive therapy.\1997 Jul
9241472	Studies on quantitative beta activity in EEG background changes produced by intravenous diazepam in epilepsy.\1997 Jul
9217989	Computerized EEG topography of normal preadolescent twins--correlating similarity of background activity with genetic relatedness.\1997 Summer
9206591	[Benign infantile familial convulsions].\1997 May
9231951	The alpha attenuation test: assessing excessive daytime sleepiness in narcolepsy-cataplexy.\1997 Apr
9109896	Outcome following surgery in patients with bitemporal interictal epileptiform patterns.\1997 Apr
9105947	A follow-up study of EEG coherences in children with different pedagogical evaluations.\1997 Apr
9129580	Stability of EEG inter- and intrahemispheric correlation in women.\1997 Mar
9086836	[Topographic analysis of resting EEG and photic driving responses in patients with presenile Alzheimer's disease].\1997 Mar
9118563	Genetic markers of alcohol abuse.\1997 Jan 17
9061803	Increased duration and altered topography of EEG microstates during cognitive tasks in chronic schizophrenia.\1997 Jan 15
21584044	Comparative study of clinical effectiveness of luria-nebraska neuropsychological battery, EEG and ct scan in brain damaged patients.\1997 Jan
9575668	Rhythm patterns of basic brain bioelectric activity in workers chronically exposed to carbon disulfide.\1997
9060849	Effect of spatial ability and sex on inter- and intrahemispheric correlation of EEG activity.\1997 Jan
9007495	Respiratory control in children with Prader-Willi syndrome.\1997 Jan
8994937	Prognosis of childhood epilepsy: a community-based study in Copparo, Italy.\1997
9100463	Sex differences in visual evoked potential and electroencephalogram of healthy adults.\1996 Dec
9064166	[Risk factors in recurrent febrile seizures].\1996 Dec
8937534	EEG reactivity correlates with neuropsychological test scores in Down's syndrome.\1996 Oct
8822697	The ictal bradycardia syndrome.\1996 Oct
8866427	Is ataxic gait the predominant presenting manifestation of Creutzfeldt-Jakob disease? Experience of 14 Chinese cases from Taiwan.\1996 Sep 01
8873777	Contingent negative variation (CNV) and determinants of the post-imperative negative variation (PINV) in schizophrenic patients and healthy controls.\1996 Aug 23
8856657	Subacute sclerosing panencephalitis (SSPE): early diagnosis, prognostic factors and natural history.\1996 Aug
8813285	Cerebral organization of component processes in reading.\1996 Aug
8858493	The cyclic alternating pattern plays a gate-control on periodic limb movements during non-rapid eye movement sleep.\1996 Jul
8832634	Effects of age upon interhemispheric EEG coherence in normal adults.\1996 Jul-Aug
8832625	Spectral analysis of EEG in Alzheimer's disease: relation to apolipoprotein E polymorphism.\1996 Jul-Aug
8984975	[Electroencephalographic changes in patients with congenital adrenal hyperplasia due to 21-hydroxylase deficiency].\1996 Jun
8836300	Quantitative EEG in type 1 diabetic children with and without episodes of severe hypoglycemia: a controlled, blind study.\1996 Jun
8763510	Genetic architecture of EEG power spectra in early life.\1996 Jun
8681172	[Transient global amnesia. Case-control study of 24 cases].\1996 May
8860380	An Angelman syndrome clinic: report on 24 patients.\1996 Apr
8799767	Interhemispheric EEG coherence during photic stimulation: sex differences in normal young adults.\1996 Apr-May
8780077	A randomized, blinded, placebo-controlled trial of divalproex sodium prophylaxis in adults with newly diagnosed brain tumors.\1996 Apr
8849969	Polysomnographic analysis of arousal responses in obstructive sleep apnea syndrome by means of the cyclic alternating pattern.\1996 Mar
8777558	Electrocardiograph QT lengthening associated with epileptiform EEG discharges--a role in sudden unexplained death in epilepsy?\1996 Mar
8739665	The sleep of non-depressed patients with panic disorder: a comparison with normal controls.\1996 Mar
8644716	Heritability of human brain functioning as assessed by electroencephalography.\1996 Mar
8742685	EEG and topographic frequency analysis in migraine attack before and after sumatriptan infusion.\1996 Feb
8629890	Electroencephalographic sleep profiles during depression. Effects of episode duration and other clinical and psychosocial factors in older adults.\1996 Feb
8714437	Increased serum levels of neuron-specific enolase in epileptic patients and after electroconvulsive therapy--a preliminary report.\1996 Jan 31
8972166	Neurological and neurophysiological examinations of workers occupationally exposed to organic solvent mixtures used in the paint and varnish production.\1996
8788079	Frontal lobe degeneration and Alzheimer's disease: a controlled study on clinical findings, volumetric brain changes and quantitative electroencephalography data.\1996 Jan-Feb
8722752	Effects of acute and chronic cocaine administration on EEG and behaviour in intact and castrated male and intact and ovariectomized female rats.\1996
8556898	Frontal activation asymmetry and social competence at four years of age.\1995 Dec
8536570	Dynamics of slow wave activity in narcoleptic patients under bed rest conditions.\1995 Dec
8536568	The EEG in acallosal children. Coherence values in the resting state: left hemisphere compensatory mechanism?\1995 Dec
7588458	Outcome after diagnosis of psychogenic nonepileptic seizures.\1995 Nov
8974647	Effects of prenatal testosterone treatment on sex differences in the EEG activity of the rat.\1995 Oct 02
8552926	Age and gender affect different characteristics of slow waves in the sleep EEG.\1995 Sep
7501277	Sexually dimorphic perforant path long-term potentiation (LTP) in urethane-anesthetized rats.\1995 Aug 25
7674545	[Sex-related differences in EEG coherence in normal young adults--evaluation during rest and photic stimulation].\1995 Jul
8586982	Epileptic seizures in subcortical vascular encephalopathy.\1995 Jun
8543480	Effect of spatial ability and sex on EEG power in high school students.\1995 Jun
7676166	The distribution of EEG frequencies in REM and NREM sleep stages in healthy young adults.\1995 Jun
7665804	Sex differences in the distribution of EEG frequencies during sleep: unipolar depressed outpatients.\1995 May 17
11221786	Temporal intermittent rhythmic delta activity in electroencephalograms.\1995 May
7641994	[Structure of correlations between reaction time to tones and the magnitude of EEG spectral density: sex-related differences].\1995 May-Jun
7591677	Computerized EEG analysis in migraine patients.\1995 May
7775654	[EEG power and coherence in presenile and senile depression. Characteristic findings related to differences between anxiety type and retardation type].\1995 Apr
7796797	Postictal psychosis: a case control series of 20 patients and 150 controls.\1995 Mar
7771661	Personality and EEG beta in older adults with alcoholic relatives.\1995 Feb
7756808	EEG abnormalities, malnutrition, parasitism and goitre: a study of schoolchildren in Ecuador.\1995 Feb
7751859	Risk of recurrence after first unprovoked tonic-clonic seizure in adults.\1995 Feb
7699933	[Sex differences in EEG background activity: a study with quantitative analysis in normal adults].\1995 Feb
7695946	[Fragile X syndrome and epilepsy].\1995 Feb
7604138	Nicergoline in senile dementia of Alzheimer type and multi-infarct dementia: a double-blind, placebo-controlled, clinical and EEG/ERP mapping study.\1995 Feb
8559050	[Neurologic and neurophysiologic evaluation of workers occupationally exposed to mixed organic solvents. Preliminary study].\1995
7882541	Spectral coherence in normal adults: unrestricted principal components analysis; relation of factors to age, gender, and neuropsychologic data.\1995 Jan
7786909	Nonlinear analysis of sleep EEG in depression: calculation of the largest lyapunov exponent.\1995
7770732	Abnormal photic driving responses in never-medicated schizophrenia patients.\1995
7710995	Electrical brain activity in schizophrenia described by equivalent dipoles of FFT-data.\1995 Jan
7700522	Spike-and-wave epilepsy in rats: sex differences and inheritance of physiological traits.\1995 Jan
7659198	EEG delta, positron emission tomography, and memory deficit in Alzheimer's disease.\1995
7653726	[Effects of sex hormones on systemic reactions of the brain in women of different age].\1995
7583340	Sex differences in interhemispheric correlation and spectral power of EEG activity.\1995
7566516	Sleep EEG changes in psychotic disorders: gender and age effects.\1995
7530634	EEG spectral findings in healthy, elderly men and women--sex differences.\1995 Jan
7894263	TSH response to TRH and EEG sleep in non-bipolar major depression: a multivariate approach.\1994 Dec
7744563	EEG spectral analysis in children with sociocultural handicaps.\1994 Dec
7708143	Preliminary observations of metabolic characterization of bilateral temporal epileptic focus, using proton magnetic resonance spectroscopy. Three cases.\1994 Dec
7988513	Video material and epilepsy.\1994 Nov-Dec
7931380	Subependymal heterotopia: a distinct neuronal migration disorder associated with epilepsy.\1994 Oct
7889739	Biomagnetic methodologies for the noninvasive investigations of the human brain (MAGNOBRAIN).\1994 Oct
7936301	Prognostic factors for seizure recurrence after withdrawal of antiepileptic drugs in patients with neurocysticercosis.\1994 Sep
7893201	[Quantitative clinical and EEG measures of epileptogenesis in temporal lobe epilepsy].\1994 Sep
7813415	The effects of brain lesions on the course of chronic epilepsies.\1994 Sep
7813412	Cognitive side-effects of phenytoin compared with carbamazepine in patients with localization-related epilepsy.\1994 Sep
7937363	Psychological assessment of post-traumatic stress disorder. Psychometrics, current trends, and future directions.\1994 Jun
8064650	Sleep in fall/winter seasonal affective disorder: effects of light and changing seasons.\1994 May
8026402	Predictive factors for success in surgical treatment for partial epilepsy: a multivariate analysis.\1994 May-Jun
7958605	[Gender differences in the correlation between EEG and parameters of reaction time dependence on sound intensity].\1994 May-Jun
8194192	Gender differences in quantitative EEG at rest and during photic stimulation in normal young adults.\1994 Apr
7941577	[Level of myoglobin in serum of patients with epilepsy after generalized tonic-clonic seizure].\1994 Apr
8156948	Clinical and EEG asymmetries in juvenile myoclonic epilepsy.\1994 Mar-Apr
8156946	Juvenile myoclonic epilepsy: a 5-year prospective study.\1994 Mar-Apr
8129640	Electroencephalography as an aid in the exclusion of Alzheimer's disease.\1994 Mar
8038867	Quantitative EEG in elderly patients with Alzheimer's disease and healthy controls.\1994 Mar-Apr
8024658	Comparisons of EEG spectral and correlation measures between healthy term and preterm infants.\1994 Mar
7502658	Sleep EEG in psychotic and non psychotic depressive patients matched for age, gender and polarity.\1994 Mar-Apr
8195649	EEGs in cognitive stages of Alzheimer's-type dementia.\1994 Feb
8069723	[Long-term follow-up of patients with benign epilepsy of childhood with centro-temporal electroencephalography foci].\1994 Feb
7846212	EEG alterations in patients treated with clozapine in relation to plasma levels.\1994 Feb
8178630	Quantitative EEG in patients with presenile and senile dementia of the Alzheimer type.\1994 Jan
8172942	Sleep EEG of patients with obsessive-compulsive disorder.\1994
8156083	EEG frequency analysis in demented and nondemented parkinsonian patients.\1994 Jan-Feb
8112258	Idiopathic generalized epilepsy: magnetic stimulation of motor cortex time-locked and unlocked to 3-Hz spike-and-wave discharges.\1994 Jan-Feb
7969856	Sex hormones, gonadotropins and prolactin in male epileptic subjects in remission: role of the epileptic syndrome and of antiepileptic drugs.\1994
7893770	Quantitative EEG analysis at rest and during photic stimulation in drug-naive patients with first-episode paranoid schizophrenia.\1994
7696090	Brain and human pain: topographic EEG amplitude and coherence mapping.\1994 Winter
7502647	[Quantitative psychopathology of depression: application of the Newcastle Scale].\1994 Jan-Feb
8127321	EEG mapping investigations of psychomotor and music perception brain dysfunction in untreated schizophrenic patients.\1993 Dec
8126312	ECT in the treatment of the catatonic syndrome.\1993 Dec
8005923	Prognosis of single unprovoked seizure.\1993 Nov
8290856	Patterns of sleep episodes in young and elderly adults during a 36-hour constant routine.\1993 Oct
8272452	Findings of electroencephalographic brain mapping in mild to moderate dementia of the Alzheimer type during resting, motor, and music-perception conditions.\1993 Oct
8248360	Aging and changes in phasic events during sleep.\1993 Oct
8160283	The Aicardi syndrome. A case report and review of the literature.\1993 Oct-Dec
8138380	Gender differences in the EEG during cognitive activity.\1993 Oct
8077011	Difficult to control epilepsy in childhood--a long term study of 123 cases.\1993 Oct
8401961	Seasonal affective disorder: response to light as measured by electroencephalogram, melatonin suppression, and cerebral blood flow.\1993 Sep
8225795	Sex differences in EEG coherence in normal children.\1993 Sep
8225171	[Changes in epileptiform activities during sleep and sleep structures in temporal lobe epilepsy].\1993 Sep
7964261	The treatment of fetishism and socially inappropriate sexual behavior in a young male with dull normal intelligence.\1993 Sep
8519112	Femoral neck fracture. Factors related to ambulation and prognosis.\1993 Jul
8373566	Autism with hyperlexia: a distinct syndrome?\1993 Jul
8224592	[Sex differences in EEG spectral parameters in 6-7 year old children].\1993 Jul-Aug
8225453	Serum, CSF, RBC & urinary levels of magnesium & calcium in idiopathic generalised tonic clonic seizures.\1993 Jun
8471694	Effects of gender and social isolation on electroencephalogram and neuroendocrine parameters in rats.\1993 Mar 01
8471690	Ambulatory polysomnography of never-depressed borderline subjects: a high-risk approach to rapid eye movement latency.\1993 Mar 01
7680989	Longitudinal study of EEG and evoked potentials in neurologically asymptomatic HIV infected subjects.\1993 Mar
8450936	The pattern of age-related differences in electrophysiological activity of healthy males and females.\1993 Jan-Feb
8424311	Electrophysiological study of neurologically asymptomatic HIV1 seropositive patients.\1993 Jan
8418708	Determinants of thiopental induction dose requirements.\1993 Jan
